ticker,date,close
IDXX,2019-09-27,272.48
INTC,2019-09-27,46.2042
INTU,2019-09-27,257.685
ISRG,2019-09-27,177.91
JD,2019-09-27,27.1462
KLAC,2019-09-27,151.182
LIN,2019-09-27,182.042
LRCX,2019-09-27,219.099
MAR,2019-09-27,119.126
MDLZ,2019-09-27,51.7885
MELI,2019-09-27,541.52
META,2019-09-27,177.1
MNST,2019-09-27,28.905
MPWR,2019-09-27,153.226
MRVL,2019-09-27,24.2855
MSFT,2019-09-27,133.438
MSTR,2019-09-27,147.03
MU,2019-09-27,42.8704
NDAQ,2019-09-27,31.8526
NFLX,2019-09-27,263.08
NTES,2019-09-27,49.6107
NVDA,2019-09-27,42.7384
NXPI,2019-09-27,101.63
ORLY,2019-09-27,394.48
PANW,2019-09-27,67.4667
PAYX,2019-09-27,74.4375
PCAR,2019-09-27,40.2176
PDD,2019-09-27,31.28
PEP,2019-09-27,123.819
PYPL,2019-09-27,102.2
QCOM,2019-09-27,71.2615
REGN,2019-09-27,273.46
ROP,2019-09-27,348.316
ROST,2019-09-27,105.998
SBUX,2019-09-27,82.785
SHOP,2019-09-27,30.569
SNPS,2019-09-27,136.21
SNY,2019-09-27,42.571
STX,2019-09-27,47.5592
TCOM,2019-09-27,29.02
TEAM,2019-09-27,123.03
TMUS,2019-09-27,77.56
TRI,2019-09-27,62.5505
TSLA,2019-09-27,16.142
TTWO,2019-09-27,123.97
TXN,2019-09-27,116.468
VRTX,2019-09-27,166.74
WBD,2019-09-27,26.8
WDAY,2019-09-27,168.65
WDC,2019-09-27,58.717
WMT,2019-09-27,36.9087
XEL,2019-09-27,60.2885
AAPL,2019-09-30,54.6892
ADBE,2019-09-30,276.25
ADI,2019-09-30,105.18
ADP,2019-09-30,150.94
ADSK,2019-09-30,147.7
AEP,2019-09-30,84.029
ALNY,2019-09-30,80.42
AMAT,2019-09-30,48.2712
AMD,2019-09-30,28.99
AMGN,2019-09-30,175.906
AMZN,2019-09-30,86.7955
ARGX,2019-09-30,113.96
ASML,2019-09-30,241.806
AVGO,2019-09-30,245.926
AXON,2019-09-30,56.78
AZN,2019-09-30,41.2619
BIDU,2019-09-30,102.76
BKNG,2019-09-30,1962.61
BKR,2019-09-30,20.8399
CCEP,2019-09-30,50.5308
CDNS,2019-09-30,66.08
CMCSA,2019-09-30,41.9986
CME,2019-09-30,191.308
COST,2019-09-30,273.852
CRWD,2019-09-30,58.31
CSCO,2019-09-30,44.6585
CSX,2019-09-30,22.1827
CTAS,2019-09-30,259.888
DDOG,2019-09-30,33.91
EA,2019-09-30,96.6582
EQIX,2019-09-30,546.85
EXC,2019-09-30,30.8589
FANG,2019-09-30,79.4481
FAST,2019-09-30,30.0213
FTNT,2019-09-30,15.352
GILD,2019-09-30,55.344
GOOGL,2019-09-30,61.057
HON,2019-09-30,158.468
IDXX,2019-09-30,271.93
INTC,2019-09-30,46.8851
INTU,2019-09-30,260.376
ISRG,2019-09-30,179.98
JD,2019-09-30,27.5268
KLAC,2019-09-30,152.103
LIN,2019-09-30,184.099
LRCX,2019-09-30,221.195
MAR,2019-09-30,122.685
MDLZ,2019-09-30,51.7233
MELI,2019-09-30,551.23
META,2019-09-30,178.08
MNST,2019-09-30,29.03
MPWR,2019-09-30,152.259
MRVL,2019-09-30,24.493
MSFT,2019-09-30,134.698
MSTR,2019-09-30,148.37
MU,2019-09-30,42.5129
NDAQ,2019-09-30,31.619
NFLX,2019-09-30,267.62
NTES,2019-09-30,50.6568
NVDA,2019-09-30,43.3155
NXPI,2019-09-30,104.091
ORLY,2019-09-30,398.51
PANW,2019-09-30,67.9433
PAYX,2019-09-30,75.581
PCAR,2019-09-30,40.8003
PDD,2019-09-30,32.22
PEP,2019-09-30,125.19
PYPL,2019-09-30,103.59
QCOM,2019-09-30,70.9352
REGN,2019-09-30,277.4
ROP,2019-09-30,350.25
ROST,2019-09-30,106.771
SBUX,2019-09-30,82.8322
SHOP,2019-09-30,31.166
SNPS,2019-09-30,137.25
SNY,2019-09-30,42.6358
STX,2019-09-30,47.5454
TCOM,2019-09-30,29.29
TEAM,2019-09-30,125.44
TMUS,2019-09-30,78.77
TRI,2019-09-30,63.0967
TSLA,2019-09-30,16.058
TTWO,2019-09-30,125.34
TXN,2019-09-30,118.39
VRTX,2019-09-30,169.42
WBD,2019-09-30,26.63
WDAY,2019-09-30,169.96
WDC,2019-09-30,57.891
WMT,2019-09-30,36.98
XEL,2019-09-30,59.8544
AAPL,2019-10-01,54.8427
ADBE,2019-10-01,272.71
ADI,2019-10-01,103.334
ADP,2019-10-01,150.003
ADSK,2019-10-01,145.71
AEP,2019-10-01,83.6093
ALNY,2019-10-01,74.51
AMAT,2019-10-01,48.3883
AMD,2019-10-01,28.76
AMGN,2019-10-01,175.603
AMZN,2019-10-01,86.7825
ARGX,2019-10-01,108.95
ASML,2019-10-01,238.86
AVGO,2019-10-01,244.813
AXON,2019-10-01,54.22
AZN,2019-10-01,40.4197
BIDU,2019-10-01,102.0
BKNG,2019-10-01,1978.03
BKR,2019-10-01,20.3621
CCEP,2019-10-01,50.9137
CDNS,2019-10-01,65.29
CMCSA,2019-10-01,41.6698
CME,2019-10-01,190.747
COST,2019-10-01,269.876
CRWD,2019-10-01,57.89
CSCO,2019-10-01,43.1472
CSX,2019-10-01,21.4625
CTAS,2019-10-01,254.352
DDOG,2019-10-01,32.39
EA,2019-10-01,95.6007
EQIX,2019-10-01,540.017
EXC,2019-10-01,30.6487
FANG,2019-10-01,75.11
FAST,2019-10-01,28.6424
FTNT,2019-10-01,15.41
GILD,2019-10-01,55.2026
GOOGL,2019-10-01,60.3
HON,2019-10-01,153.788
IDXX,2019-10-01,268.98
INTC,2019-10-01,46.1846
INTU,2019-10-01,258.771
ISRG,2019-10-01,176.2
JD,2019-10-01,27.5073
KLAC,2019-10-01,151.004
LIN,2019-10-01,179.175
LRCX,2019-10-01,220.483
MAR,2019-10-01,121.72
MDLZ,2019-10-01,51.0871
MELI,2019-10-01,550.43
META,2019-10-01,175.81
MNST,2019-10-01,28.21
MPWR,2019-10-01,150.019
MRVL,2019-10-01,23.5425
MSFT,2019-10-01,132.802
MSTR,2019-10-01,146.34
MU,2019-10-01,41.9672
NDAQ,2019-10-01,31.3777
NFLX,2019-10-01,269.58
NTES,2019-10-01,50.0035
NVDA,2019-10-01,43.2975
NXPI,2019-10-01,103.944
ORLY,2019-10-01,400.67
PANW,2019-10-01,68.3333
PAYX,2019-10-01,74.7759
PCAR,2019-10-01,39.361
PDD,2019-10-01,32.75
PEP,2019-10-01,125.445
PYPL,2019-10-01,102.53
QCOM,2019-10-01,70.1823
REGN,2019-10-01,276.47
ROP,2019-10-01,339.294
ROST,2019-10-01,106.247
SBUX,2019-10-01,81.0424
SHOP,2019-10-01,31.322
SNPS,2019-10-01,135.99
SNY,2019-10-01,41.5776
STX,2019-10-01,46.723
TCOM,2019-10-01,29.84
TEAM,2019-10-01,124.27
TMUS,2019-10-01,78.2
TRI,2019-10-01,62.749
TSLA,2019-10-01,16.3127
TTWO,2019-10-01,122.91
TXN,2019-10-01,117.789
VRTX,2019-10-01,167.58
WBD,2019-10-01,26.77
WDAY,2019-10-01,168.74
WDC,2019-10-01,56.872
WMT,2019-10-01,36.7133
XEL,2019-10-01,59.9106
AAPL,2019-10-02,53.4649
ADBE,2019-10-02,266.66
ADI,2019-10-02,102.585
ADP,2019-10-02,146.442
ADSK,2019-10-02,142.84
AEP,2019-10-02,82.6311
ALNY,2019-10-02,75.76
AMAT,2019-10-02,47.8472
AMD,2019-10-02,28.31
AMGN,2019-10-02,171.996
AMZN,2019-10-02,85.6615
ARGX,2019-10-02,113.42
ASML,2019-10-02,233.903
AVGO,2019-10-02,240.571
AXON,2019-10-02,53.26
AZN,2019-10-02,39.3084
BIDU,2019-10-02,102.62
BKNG,2019-10-02,1941.44
BKR,2019-10-02,19.8863
CCEP,2019-10-02,50.2117
CDNS,2019-10-02,64.02
CMCSA,2019-10-02,41.2307
CME,2019-10-02,188.158
COST,2019-10-02,271.002
CRWD,2019-10-02,56.63
CSCO,2019-10-02,42.0828
CSX,2019-10-02,21.2237
CTAS,2019-10-02,251.018
DDOG,2019-10-02,31.1
EA,2019-10-02,93.1314
EQIX,2019-10-02,532.365
EXC,2019-10-02,30.4182
FANG,2019-10-02,73.4487
FAST,2019-10-02,28.4489
FTNT,2019-10-02,15.13
GILD,2019-10-02,53.8059
GOOGL,2019-10-02,58.896
HON,2019-10-02,150.872
IDXX,2019-10-02,268.71
INTC,2019-10-02,44.9353
INTU,2019-10-02,254.994
ISRG,2019-10-02,170.63
JD,2019-10-02,27.3804
KLAC,2019-10-02,147.907
LIN,2019-10-02,174.972
LRCX,2019-10-02,218.208
MAR,2019-10-02,118.69
MDLZ,2019-10-02,50.4727
MELI,2019-10-02,544.09
META,2019-10-02,174.6
MNST,2019-10-02,27.56
MPWR,2019-10-02,146.671
MRVL,2019-10-02,23.5325
MSFT,2019-10-02,130.449
MSTR,2019-10-02,144.9
MU,2019-10-02,41.6494
NDAQ,2019-10-02,30.4708
NFLX,2019-10-02,268.03
NTES,2019-10-02,49.5071
NVDA,2019-10-02,43.058
NXPI,2019-10-02,101.797
ORLY,2019-10-02,390.44
PANW,2019-10-02,68.47
PAYX,2019-10-02,76.1106
PCAR,2019-10-02,38.5927
PDD,2019-10-02,32.59
PEP,2019-10-02,122.298
PYPL,2019-10-02,99.73
QCOM,2019-10-02,68.8061
REGN,2019-10-02,274.13
ROP,2019-10-02,331.878
ROST,2019-10-02,104.523
SBUX,2019-10-02,78.9925
SHOP,2019-10-02,31.036
SNPS,2019-10-02,133.31
SNY,2019-10-02,40.7217
STX,2019-10-02,46.1816
TCOM,2019-10-02,29.94
TEAM,2019-10-02,122.78
TMUS,2019-10-02,76.41
TRI,2019-10-02,62.0676
TSLA,2019-10-02,16.2087
TTWO,2019-10-02,119.66
TXN,2019-10-02,116.183
VRTX,2019-10-02,166.71
WBD,2019-10-02,26.43
WDAY,2019-10-02,165.81
WDC,2019-10-02,55.154
WMT,2019-10-02,36.1827
XEL,2019-10-02,58.4242
AAPL,2019-10-03,53.9255
ADBE,2019-10-03,272.4
ADI,2019-10-03,104.37
ADP,2019-10-03,147.31
ADSK,2019-10-03,144.77
AEP,2019-10-03,82.9634
ALNY,2019-10-03,76.7
AMAT,2019-10-03,48.021
AMD,2019-10-03,28.68
AMGN,2019-10-03,175.076
AMZN,2019-10-03,86.221
ARGX,2019-10-03,111.88
ASML,2019-10-03,237.854
AVGO,2019-10-03,244.472
AXON,2019-10-03,54.3
AZN,2019-10-03,39.9668
BIDU,2019-10-03,104.32
BKNG,2019-10-03,1961.45
BKR,2019-10-03,20.3807
CCEP,2019-10-03,50.5308
CDNS,2019-10-03,65.1
CMCSA,2019-10-03,41.2405
CME,2019-10-03,189.595
COST,2019-10-03,274.679
CRWD,2019-10-03,62.14
CSCO,2019-10-03,42.8546
CSX,2019-10-03,21.4417
CTAS,2019-10-03,250.7
DDOG,2019-10-03,32.89
EA,2019-10-03,93.219
EQIX,2019-10-03,545.855
EXC,2019-10-03,30.4818
FANG,2019-10-03,75.8968
FAST,2019-10-03,28.4953
FTNT,2019-10-03,15.474
GILD,2019-10-03,54.3376
GOOGL,2019-10-03,59.4715
HON,2019-10-03,151.276
IDXX,2019-10-03,270.03
INTC,2019-10-03,45.5195
INTU,2019-10-03,257.495
ISRG,2019-10-03,173.02
JD,2019-10-03,28.1025
KLAC,2019-10-03,149.717
LIN,2019-10-03,175.477
LRCX,2019-10-03,219.217
MAR,2019-10-03,117.407
MDLZ,2019-10-03,50.9765
MELI,2019-10-03,558.19
META,2019-10-03,179.38
MNST,2019-10-03,27.81
MPWR,2019-10-03,148.455
MRVL,2019-10-03,23.4527
MSFT,2019-10-03,132.038
MSTR,2019-10-03,145.42
MU,2019-10-03,43.1184
NDAQ,2019-10-03,30.9157
NFLX,2019-10-03,268.15
NTES,2019-10-03,50.0449
NVDA,2019-10-03,45.1194
NXPI,2019-10-03,102.368
ORLY,2019-10-03,387.35
PANW,2019-10-03,69.4867
PAYX,2019-10-03,75.3889
PCAR,2019-10-03,39.0405
PDD,2019-10-03,32.95
PEP,2019-10-03,125.955
PYPL,2019-10-03,101.03
QCOM,2019-10-03,70.4241
REGN,2019-10-03,280.72
ROP,2019-10-03,334.469
ROST,2019-10-03,103.93
SBUX,2019-10-03,79.3185
SHOP,2019-10-03,32.557
SNPS,2019-10-03,136.03
SNY,2019-10-03,41.1083
STX,2019-10-03,46.9247
TCOM,2019-10-03,30.8
TEAM,2019-10-03,128.09
TMUS,2019-10-03,77.025
TRI,2019-10-03,62.7293
TSLA,2019-10-03,15.5353
TTWO,2019-10-03,120.5
TXN,2019-10-03,117.897
VRTX,2019-10-03,170.5
WBD,2019-10-03,27.02
WDAY,2019-10-03,172.09
WDC,2019-10-03,56.584
WMT,2019-10-03,36.244
XEL,2019-10-03,58.5385
AAPL,2019-10-04,55.429
ADBE,2019-10-04,276.96
ADI,2019-10-04,106.402
ADP,2019-10-04,148.83
ADSK,2019-10-04,146.89
AEP,2019-10-04,83.9582
ALNY,2019-10-04,77.02
AMAT,2019-10-04,49.2219
AMD,2019-10-04,29.01
AMGN,2019-10-04,177.775
AMZN,2019-10-04,86.9825
ARGX,2019-10-04,112.67
ASML,2019-10-04,239.497
AVGO,2019-10-04,250.685
AXON,2019-10-04,54.86
AZN,2019-10-04,40.0949
BIDU,2019-10-04,104.47
BKNG,2019-10-04,1983.2
BKR,2019-10-04,20.1845
CCEP,2019-10-04,51.3053
CDNS,2019-10-04,65.91
CMCSA,2019-10-04,41.848
CME,2019-10-04,195.541
COST,2019-10-04,277.26
CRWD,2019-10-04,63.84
CSCO,2019-10-04,43.2739
CSX,2019-10-04,21.3634
CTAS,2019-10-04,254.807
DDOG,2019-10-04,34.72
EA,2019-10-04,94.4756
EQIX,2019-10-04,551.445
EXC,2019-10-04,30.9488
FANG,2019-10-04,75.4798
FAST,2019-10-04,29.203
FTNT,2019-10-04,15.498
GILD,2019-10-04,54.6272
GOOGL,2019-10-04,60.548
HON,2019-10-04,153.247
IDXX,2019-10-04,276.6
INTC,2019-10-04,46.3303
INTU,2019-10-04,261.492
ISRG,2019-10-04,176.39
JD,2019-10-04,28.2879
KLAC,2019-10-04,153.666
LIN,2019-10-04,176.921
LRCX,2019-10-04,223.243
MAR,2019-10-04,119.216
MDLZ,2019-10-04,52.3426
MELI,2019-10-04,559.22
META,2019-10-04,180.45
MNST,2019-10-04,28.29
MPWR,2019-10-04,149.61
MRVL,2019-10-04,23.9663
MSFT,2019-10-04,133.825
MSTR,2019-10-04,146.59
MU,2019-10-04,44.2
NDAQ,2019-10-04,31.582
NFLX,2019-10-04,272.79
NTES,2019-10-04,50.1713
NVDA,2019-10-04,45.2831
NXPI,2019-10-04,104.809
ORLY,2019-10-04,390.62
PANW,2019-10-04,70.19
PAYX,2019-10-04,77.0236
PCAR,2019-10-04,39.5356
PDD,2019-10-04,33.35
PEP,2019-10-04,128.092
PYPL,2019-10-04,102.79
QCOM,2019-10-04,72.0607
REGN,2019-10-04,282.93
ROP,2019-10-04,339.045
ROST,2019-10-04,105.879
SBUX,2019-10-04,80.4898
SHOP,2019-10-04,32.72
SNPS,2019-10-04,138.78
SNY,2019-10-04,41.7988
STX,2019-10-04,47.4495
TCOM,2019-10-04,30.35
TEAM,2019-10-04,131.87
TMUS,2019-10-04,77.99
TRI,2019-10-04,63.4829
TSLA,2019-10-04,15.4287
TTWO,2019-10-04,123.33
TXN,2019-10-04,119.218
VRTX,2019-10-04,172.42
WBD,2019-10-04,27.01
WDAY,2019-10-04,173.88
WDC,2019-10-04,57.358
WMT,2019-10-04,36.814
XEL,2019-10-04,59.6157
AAPL,2019-10-07,55.4419
ADBE,2019-10-07,276.9
ADI,2019-10-07,104.341
ADP,2019-10-07,148.563
ADSK,2019-10-07,147.56
AEP,2019-10-07,84.0467
ALNY,2019-10-07,76.98
AMAT,2019-10-07,48.9957
AMD,2019-10-07,28.93
AMGN,2019-10-07,179.221
AMZN,2019-10-07,86.633
ARGX,2019-10-07,111.05
ASML,2019-10-07,240.831
AVGO,2019-10-07,245.936
AXON,2019-10-07,54.62
AZN,2019-10-07,40.2171
BIDU,2019-10-07,101.47
BKNG,2019-10-07,1951.56
BKR,2019-10-07,19.6704
CCEP,2019-10-07,51.2589
CDNS,2019-10-07,65.6
CMCSA,2019-10-07,41.7357
CME,2019-10-07,193.11
COST,2019-10-07,278.875
CRWD,2019-10-07,68.78
CSCO,2019-10-07,43.5017
CSX,2019-10-07,21.3881
CTAS,2019-10-07,252.972
DDOG,2019-10-07,36.81
EA,2019-10-07,92.4583
EQIX,2019-10-07,547.353
EXC,2019-10-07,30.9545
FANG,2019-10-07,73.6699
FAST,2019-10-07,28.5131
FTNT,2019-10-07,15.562
GILD,2019-10-07,54.7754
GOOGL,2019-10-07,60.4125
HON,2019-10-07,152.862
IDXX,2019-10-07,272.05
INTC,2019-10-07,46.0576
INTU,2019-10-07,261.182
ISRG,2019-10-07,175.53
JD,2019-10-07,28.1513
KLAC,2019-10-07,153.608
LIN,2019-10-07,179.205
LRCX,2019-10-07,222.184
MAR,2019-10-07,117.586
MDLZ,2019-10-07,51.4912
MELI,2019-10-07,548.87
META,2019-10-07,179.68
MNST,2019-10-07,27.865
MPWR,2019-10-07,145.974
MRVL,2019-10-07,24.0501
MSFT,2019-10-07,132.852
MSTR,2019-10-07,147.35
MU,2019-10-07,43.8126
NDAQ,2019-10-07,31.5104
NFLX,2019-10-07,274.46
NTES,2019-10-07,50.3154
NVDA,2019-10-07,45.8675
NXPI,2019-10-07,102.998
ORLY,2019-10-07,388.95
PANW,2019-10-07,70.9367
PAYX,2019-10-07,75.7281
PCAR,2019-10-07,39.4728
PDD,2019-10-07,31.67
PEP,2019-10-07,126.308
PYPL,2019-10-07,101.62
QCOM,2019-10-07,70.9933
REGN,2019-10-07,283.81
ROP,2019-10-07,332.984
ROST,2019-10-07,105.098
SBUX,2019-10-07,80.4249
SHOP,2019-10-07,32.632
SNPS,2019-10-07,137.89
SNY,2019-10-07,41.5865
STX,2019-10-07,47.3947
TCOM,2019-10-07,29.98
TEAM,2019-10-07,132.91
TMUS,2019-10-07,78.48
TRI,2019-10-07,63.3228
TSLA,2019-10-07,15.848
TTWO,2019-10-07,122.99
TXN,2019-10-07,118.045
VRTX,2019-10-07,172.05
WBD,2019-10-07,27.38
WDAY,2019-10-07,177.84
WDC,2019-10-07,56.789
WMT,2019-10-07,36.5247
XEL,2019-10-07,59.2912
AAPL,2019-10-08,54.7959
ADBE,2019-10-08,270.83
ADI,2019-10-08,99.9132
ADP,2019-10-08,146.156
ADSK,2019-10-08,145.65
AEP,2019-10-08,83.0175
ALNY,2019-10-08,75.49
AMAT,2019-10-08,47.7014
AMD,2019-10-08,28.23
AMGN,2019-10-08,178.243
AMZN,2019-10-08,85.2755
ARGX,2019-10-08,106.59
ASML,2019-10-08,235.625
AVGO,2019-10-08,240.815
AXON,2019-10-08,52.76
AZN,2019-10-08,39.8467
BIDU,2019-10-08,99.53
BKNG,2019-10-08,1938.19
BKR,2019-10-08,19.2044
CCEP,2019-10-08,50.6488
CDNS,2019-10-08,63.64
CMCSA,2019-10-08,41.2858
CME,2019-10-08,192.065
COST,2019-10-08,277.469
CRWD,2019-10-08,65.3
CSCO,2019-10-08,42.2429
CSX,2019-10-08,21.089
CTAS,2019-10-08,252.357
DDOG,2019-10-08,35.45
EA,2019-10-08,91.4416
EQIX,2019-10-08,539.929
EXC,2019-10-08,30.513
FANG,2019-10-08,71.4165
FAST,2019-10-08,28.1212
FTNT,2019-10-08,15.267
GILD,2019-10-08,53.8678
GOOGL,2019-10-08,59.5065
HON,2019-10-08,148.566
IDXX,2019-10-08,267.72
INTC,2019-10-08,45.243
INTU,2019-10-08,255.523
ISRG,2019-10-08,169.67
JD,2019-10-08,27.0584
KLAC,2019-10-08,147.391
LIN,2019-10-08,174.972
LRCX,2019-10-08,217.921
MAR,2019-10-08,116.066
MDLZ,2019-10-08,51.015
MELI,2019-10-08,525.63
META,2019-10-08,177.75
MNST,2019-10-08,27.94
MPWR,2019-10-08,138.732
MRVL,2019-10-08,22.5111
MSFT,2019-10-08,131.462
MSTR,2019-10-08,143.96
MU,2019-10-08,42.2998
NDAQ,2019-10-08,30.897
NFLX,2019-10-08,270.72
NTES,2019-10-08,48.4611
NVDA,2019-10-08,44.1016
NXPI,2019-10-08,98.9705
ORLY,2019-10-08,387.63
PANW,2019-10-08,68.98
PAYX,2019-10-08,74.9515
PCAR,2019-10-08,38.7908
PDD,2019-10-08,31.25
PEP,2019-10-08,125.327
PYPL,2019-10-08,99.33
QCOM,2019-10-08,67.7446
REGN,2019-10-08,285.1
ROP,2019-10-08,327.102
ROST,2019-10-08,104.84
SBUX,2019-10-08,79.5443
SHOP,2019-10-08,31.105
SNPS,2019-10-08,133.94
SNY,2019-10-08,41.4022
STX,2019-10-08,45.2653
TCOM,2019-10-08,28.85
TEAM,2019-10-08,124.0
TMUS,2019-10-08,77.615
TRI,2019-10-08,62.192
TSLA,2019-10-08,16.0033
TTWO,2019-10-08,119.45
TXN,2019-10-08,114.477
VRTX,2019-10-08,169.55
WBD,2019-10-08,26.83
WDAY,2019-10-08,169.49
WDC,2019-10-08,54.371
WMT,2019-10-08,36.6253
XEL,2019-10-08,58.656
AAPL,2019-10-09,55.4349
ADBE,2019-10-09,274.27
ADI,2019-10-09,101.727
ADP,2019-10-09,148.169
ADSK,2019-10-09,148.37
AEP,2019-10-09,83.3025
ALNY,2019-10-09,77.0
AMAT,2019-10-09,49.1822
AMD,2019-10-09,28.46
AMGN,2019-10-09,178.782
AMZN,2019-10-09,86.0995
ARGX,2019-10-09,108.24
ASML,2019-10-09,239.717
AVGO,2019-10-09,243.312
AXON,2019-10-09,52.34
AZN,2019-10-09,40.1794
BIDU,2019-10-09,99.9
BKNG,2019-10-09,1943.33
BKR,2019-10-09,19.4095
CCEP,2019-10-09,50.9495
CDNS,2019-10-09,64.85
CMCSA,2019-10-09,41.5389
CME,2019-10-09,194.773
COST,2019-10-09,282.233
CRWD,2019-10-09,63.08
CSCO,2019-10-09,42.6543
CSX,2019-10-09,21.2059
CTAS,2019-10-09,255.493
DDOG,2019-10-09,36.75
EA,2019-10-09,91.7772
EQIX,2019-10-09,545.155
EXC,2019-10-09,30.6039
FANG,2019-10-09,72.0613
FAST,2019-10-09,28.1647
FTNT,2019-10-09,15.578
GILD,2019-10-09,54.1206
GOOGL,2019-10-09,60.12
HON,2019-10-09,149.72
IDXX,2019-10-09,271.91
INTC,2019-10-09,45.9288
INTU,2019-10-09,259.001
ISRG,2019-10-09,171.37
JD,2019-10-09,27.6927
KLAC,2019-10-09,150.203
LIN,2019-10-09,178.098
LRCX,2019-10-09,223.114
MAR,2019-10-09,116.88
MDLZ,2019-10-09,51.3795
MELI,2019-10-09,532.03
META,2019-10-09,179.85
MNST,2019-10-09,28.14
MPWR,2019-10-09,132.227
MRVL,2019-10-09,22.914
MSFT,2019-10-09,133.935
MSTR,2019-10-09,144.37
MU,2019-10-09,42.5377
NDAQ,2019-10-09,30.9767
NFLX,2019-10-09,267.53
NTES,2019-10-09,48.7947
NVDA,2019-10-09,44.9695
NXPI,2019-10-09,101.068
ORLY,2019-10-09,395.33
PANW,2019-10-09,69.8033
PAYX,2019-10-09,75.8821
PCAR,2019-10-09,38.9827
PDD,2019-10-09,31.78
PEP,2019-10-09,125.877
PYPL,2019-10-09,99.89
QCOM,2019-10-09,69.1432
REGN,2019-10-09,290.83
ROP,2019-10-09,332.825
ROST,2019-10-09,106.117
SBUX,2019-10-09,80.4249
SHOP,2019-10-09,31.385
SNPS,2019-10-09,135.79
SNY,2019-10-09,41.3753
STX,2019-10-09,46.1131
TCOM,2019-10-09,29.03
TEAM,2019-10-09,126.74
TMUS,2019-10-09,77.79
TRI,2019-10-09,63.2299
TSLA,2019-10-09,16.302
TTWO,2019-10-09,121.87
TXN,2019-10-09,116.754
VRTX,2019-10-09,168.73
WBD,2019-10-09,27.01
WDAY,2019-10-09,173.29
WDC,2019-10-09,55.36
WMT,2019-10-09,37.0583
XEL,2019-10-09,58.9588
AAPL,2019-10-10,56.1856
ADBE,2019-10-10,274.98
ADI,2019-10-10,102.083
ADP,2019-10-10,150.279
ADSK,2019-10-10,144.73
AEP,2019-10-10,83.0607
ALNY,2019-10-10,77.64
AMAT,2019-10-10,49.346
AMD,2019-10-10,28.38
AMGN,2019-10-10,180.6
AMZN,2019-10-10,86.013
ARGX,2019-10-10,110.3
ASML,2019-10-10,244.793
AVGO,2019-10-10,244.492
AXON,2019-10-10,52.54
AZN,2019-10-10,40.3641
BIDU,2019-10-10,103.85
BKNG,2019-10-10,1962.91
BKR,2019-10-10,19.5822
CCEP,2019-10-10,51.1961
CDNS,2019-10-10,65.54
CMCSA,2019-10-10,41.6501
CME,2019-10-10,195.422
COST,2019-10-10,282.462
CRWD,2019-10-10,61.41
CSCO,2019-10-10,42.0258
CSX,2019-10-10,21.4368
CTAS,2019-10-10,257.913
DDOG,2019-10-10,35.6
EA,2019-10-10,91.4318
EQIX,2019-10-10,542.502
EXC,2019-10-10,30.2902
FANG,2019-10-10,72.9339
FAST,2019-10-10,28.5051
FTNT,2019-10-10,15.52
GILD,2019-10-10,55.2375
GOOGL,2019-10-10,60.4735
HON,2019-10-10,150.764
IDXX,2019-10-10,272.24
INTC,2019-10-10,46.5031
INTU,2019-10-10,262.458
ISRG,2019-10-10,170.41
JD,2019-10-10,27.8878
KLAC,2019-10-10,150.133
LIN,2019-10-10,181.726
LRCX,2019-10-10,224.538
MAR,2019-10-10,116.583
MDLZ,2019-10-10,51.8082
MELI,2019-10-10,542.41
META,2019-10-10,180.03
MNST,2019-10-10,28.06
MPWR,2019-10-10,134.04
MRVL,2019-10-10,22.9051
MSFT,2019-10-10,134.768
MSTR,2019-10-10,143.52
MU,2019-10-10,42.9401
NDAQ,2019-10-10,31.3681
NFLX,2019-10-10,280.48
NTES,2019-10-10,49.2852
NVDA,2019-10-10,45.5489
NXPI,2019-10-10,102.299
ORLY,2019-10-10,398.8
PANW,2019-10-10,69.7667
PAYX,2019-10-10,76.648
PCAR,2019-10-10,39.2325
PDD,2019-10-10,31.94
PEP,2019-10-10,125.917
PYPL,2019-10-10,100.54
QCOM,2019-10-10,69.7174
REGN,2019-10-10,298.36
ROP,2019-10-10,334.439
ROST,2019-10-10,107.89
SBUX,2019-10-10,80.528
SHOP,2019-10-10,32.447
SNPS,2019-10-10,138.22
SNY,2019-10-10,41.2647
STX,2019-10-10,46.7583
TCOM,2019-10-10,29.38
TEAM,2019-10-10,125.87
TMUS,2019-10-10,78.3
TRI,2019-10-10,63.2843
TSLA,2019-10-10,16.316
TTWO,2019-10-10,122.4
TXN,2019-10-10,117.01
VRTX,2019-10-10,170.22
WBD,2019-10-10,27.35
WDAY,2019-10-10,174.32
WDC,2019-10-10,56.152
WMT,2019-10-10,37.267
XEL,2019-10-10,58.9864
AAPL,2019-10-11,57.678
ADBE,2019-10-11,278.29
ADI,2019-10-11,104.696
ADP,2019-10-11,151.956
ADSK,2019-10-11,150.32
AEP,2019-10-11,82.819
ALNY,2019-10-11,78.97
AMAT,2019-10-11,50.0608
AMD,2019-10-11,29.75
AMGN,2019-10-11,182.506
AMZN,2019-10-11,86.596
ARGX,2019-10-11,111.97
ASML,2019-10-11,253.065
AVGO,2019-10-11,250.227
AXON,2019-10-11,53.16
AZN,2019-10-11,40.3452
BIDU,2019-10-11,104.66
BKNG,2019-10-11,1977.18
BKR,2019-10-11,19.9678
CCEP,2019-10-11,51.4968
CDNS,2019-10-11,65.9
